,index,phi
321,321,-0.4713607274444724
322,322,0.2511715002107196
323,323,0.35230959756171076
324,324,-0.01721602701138579
325,325,-0.1484598547523699
326,326,-0.00692122365073588
327,327,-0.22538160068414187
328,328,0.2151060672613805
329,329,0.1292728707688621
330,330,0.24549021038280838
331,331,-0.33844904826195765
332,332,-0.04715991443701704
333,333,-0.47729071128552875
334,334,0.4717910132220737
335,335,0.080781953181342
336,336,0.4208346064408946
337,337,-0.35532371625874587
338,338,0.37548005939380935
339,339,0.5464221045322961
340,340,-0.021296105391055697
341,341,0.36517749218907686
342,342,-0.42774456206930894
343,343,0.21703398335948096
344,344,0.253478683223963
345,345,0.07406791288804795
346,346,0.008501405921514818
347,347,-0.3862787947472279
348,348,0.07520115156164815
349,349,-0.08404957761672553
350,350,-0.1903573654177848
351,351,0.2633535237760822
352,352,0.5219199467804846
353,353,-0.28550637810173235
354,354,-0.26597626826536275
355,355,-0.0550931140565197
356,356,0.24035809912338577
357,357,0.3246835793993952
358,358,0.08499755850690137
359,359,0.060639035900209734
360,360,0.060955570789447404
361,361,-0.375399864958058
362,362,0.37691955111466197
363,363,-0.34860824595903067
364,364,-0.10719347591906478
365,365,-0.48460207582495013
366,366,-0.1920978037329928
367,367,0.13558641799136337
368,368,-0.23725140698947167
369,369,0.44000281054474244
370,370,-0.08501272380196706
371,371,0.27146152829756726
372,372,0.431623405253317
373,373,0.18143806744937263
374,374,0.23936371818456562
375,375,0.1418790916554129
376,376,-0.22520676286674782
377,377,0.09053302803565798
378,378,0.2690667543638725
379,379,0.2404715585787922
380,380,0.05136423579054192
381,381,0.20472475661836764
382,382,0.2924645818205039
383,383,0.014277626895896426
384,384,0.4192119766527442
385,385,0.35988714640090913
386,386,0.08174195481834316
387,387,0.29414566292351374
388,388,0.13898442062919122
389,389,-0.4923520209488618
390,390,0.19000588311352676
391,391,-0.0061016655598242885
392,392,-0.5181862699742164
393,393,-0.09766518373613699
394,394,0.28774428431136495
395,395,0.23823298966803333
396,396,0.21555862146810326
397,397,-0.2041160967993511
398,398,-0.2899461968704859
399,399,0.10751256523584261
400,400,0.3418396032142857
401,401,0.22786566667134506
402,402,0.029964485342636838
403,403,-0.3411359604764198
404,404,0.09887642321233575
405,405,-0.10659566203076914
406,406,-0.5497638215599474
407,407,-0.2920569377416365
408,408,-0.03299068264795436
409,409,0.3296935907859464
410,410,-0.1940491857905862
411,411,-0.512334307778946
412,412,-0.03524192595407385
413,413,-0.2983331190546653
414,414,0.05125453691122519
415,415,0.3443884449009011
416,416,0.09557457871709081
417,417,-0.3245973235985307
418,418,0.2872688523326503
419,419,0.32191718913038575
420,420,0.3921547120616854
421,421,0.2598040143033104
422,422,-0.2320907987871284
423,423,-0.2629851920882145
424,424,-0.02202543130955556
425,425,0.18757806715598588
426,426,-0.17533357826033086
427,427,0.28564494342439684
428,428,-0.6531576501335009
429,429,0.1460766188087011
430,430,-0.3799319739495
431,431,-0.2179812684745198
432,432,-0.23841213639563447
433,433,-0.43274102156568145
434,434,-0.3615582838049485
435,435,0.14432100768491388
436,436,-0.13070434646359735
437,437,0.326037511324621
438,438,0.3819352827912084
439,439,0.05042082031610759
440,440,0.5111727636775598
441,441,-0.5103453524904437
442,442,-0.08598706964150353
443,443,-0.41667483886266693
444,444,0.3102081137079259
445,445,0.2820970166115647
446,446,-0.4815064381623768
447,447,0.49522482006409735
448,448,0.3106896755833846
449,449,-0.042676657002836425
450,450,-0.4531630990326548
451,451,0.3527786666870122
452,452,-0.30391950273009805
453,453,0.14728810139955475
454,454,0.38782432620653906
455,455,0.03311421410157322
456,456,0.2844986770796582
457,457,0.13023508412388146
458,458,0.07482312595660673
459,459,0.1625072292173171
460,460,-0.6099121314946141
461,461,0.19289733200204984
462,462,-0.4259375733917364
463,463,-0.21017271499171436
464,464,0.24782946553282717
465,465,0.09485551069429742
466,466,-0.7392857846218608
467,467,-0.1444468567192953
468,468,0.615599400634891
469,469,-0.1022584718886676
470,470,0.008918674940039008
471,471,0.12584472070461403
472,472,0.2095777890476653
473,473,-0.5222846478310292
474,474,0.2920234782025548
475,475,-0.6047341423335946
476,476,0.6416156513217517
477,477,0.24675305428510866
478,478,-0.043887243659429316
479,479,0.33324124993538484
480,480,0.3842952250017156
481,481,-0.3561316282585828
482,482,0.42778243545780814
483,483,0.2507559036993948
484,484,0.28517821706008445
485,485,-0.3038958338551475
486,486,-0.2117405998455204
487,487,0.2790663341924333
488,488,0.2941304189947473
489,489,-0.1263000198982414
490,490,0.28862534017691355
491,491,0.41068195468243085
492,492,0.21086488924887065
493,493,-0.34028998236556346
494,494,0.08269026091518802
495,495,0.14473805429767528
496,496,0.5453504199030256
497,497,-0.38395299147670037
498,498,-0.45143634087400203
499,499,0.3223050472065586
500,500,-0.35220992594251216
501,501,0.33661843771698874
502,502,-0.3339474450269443
503,503,-0.38472993768509905
504,504,0.34292388192901346
505,505,0.06849375097252586
506,506,0.40028761223550763
507,507,-0.4467573465506806
508,508,0.23451391199653027
509,509,0.36693590185256103
510,510,0.46297109914945694
511,511,-0.4807576013201896
512,512,0.48642829753087913
513,513,0.3960743608562513
514,514,-0.5647724380515564
515,515,-0.2640993428695245
516,516,0.6020445895294905
517,517,0.10076398123390908
518,518,-0.4122124805258609
519,519,0.17784472463039522
520,520,-0.41506168146092254
521,521,0.1954513501163601
522,522,-0.14890794480811081
523,523,0.04926629075420264
524,524,-0.3545006294468672
525,525,-0.12452676514763551
526,526,-0.012261981584929695
527,527,-0.5327258188091942
528,528,-0.06385877366025318
529,529,-0.25558386218415236
530,530,-0.34503956072161257
531,531,0.27056663549571325
532,532,-0.15412410165232085
533,533,0.38970177123366323
534,534,0.19995832923035292
535,535,-0.35301149438804763
536,536,0.29279494245946197
537,537,-0.2702397256826635
538,538,-0.399015982606057
539,539,-0.4054078645918844
540,540,-0.14670828378572864
541,541,0.034475598519218116
542,542,0.422977217598041
543,543,-0.2363060018712592
544,544,-0.47957363580555645
545,545,0.33486388599782213
546,546,-0.655822045766825
547,547,0.26396300784877214
548,548,-0.25027833301129576
549,549,0.47483244178687073
550,550,-0.023986579464773596
551,551,-0.3755475377861662
552,552,0.4383124473191571
553,553,-0.1941526515411716
554,554,-0.0543477368822496
555,555,0.38853698363591377
556,556,0.1886481490844154
557,557,0.16579528575816224
558,558,-0.3650720723312697
559,559,-0.1442606949104737
560,560,0.10361597995575855
561,561,0.10408377997893828
562,562,-0.04456016682316766
563,563,0.4191156657090461
564,564,0.3055537679177785
565,565,0.5257843211981527
566,566,-0.4903853844050752
567,567,0.10758617346043707
568,568,-0.6639276322818147
569,569,0.12992988708305553
570,570,-0.07530617857635213
571,571,-0.4363076620718738
572,572,-0.42157338556684304
573,573,0.2944243910320332
574,574,-0.5663234992113361
575,575,-0.06253275831066682
576,576,0.17190775946601441
577,577,-0.06691529146737288
578,578,-0.56701242081043
579,579,0.0542009694757152
580,580,-0.20071338721342583
581,581,-0.41925322855789177
582,582,-0.3548261099754237
583,583,-0.1821885892172188
584,584,0.12386512012940568
585,585,-0.16123520072931521
586,586,0.48745074258562227
587,587,-0.2210122498019942
588,588,0.14692974514920695
589,589,0.057784976270494885
590,590,0.25118562720198134
591,591,-0.19646579731096406
592,592,0.5168656708056125
593,593,-0.40646302765030273
594,594,-0.46084328516686845
595,595,-0.08103813721643835
596,596,-0.4193740516057416
597,597,0.19631509334157132
598,598,0.19673337326645
599,599,0.24860924574928983
600,600,0.034688682018863166
601,601,-0.05838818935647894
602,602,-0.41366673651545066
603,603,-0.041059903934810224
604,604,-0.29496796902250716
605,605,-0.298220838712181
606,606,-0.5523594146241101
607,607,-0.06578308273325555
608,608,0.36262953667092646
609,609,0.4343166993366484
610,610,0.03605389496055123
611,611,-0.47681571385774535
612,612,-0.012869168753297057
613,613,0.31201409682692044
614,614,-0.46954524155720484
615,615,0.36857236254921544
616,616,0.5485267144180057
617,617,0.0032447406972428436
618,618,0.3243773628841696
619,619,0.17817478183486526
620,620,-0.41824598378630423
621,621,-0.06450170385533077
622,622,-0.6971993867762917
623,623,0.3917429582067951
624,624,0.16503921467001834
625,625,0.10011527926285793
626,626,-0.3256766184789775
627,627,-0.2472194426668258
628,628,0.07467513654183387
629,629,0.12309811010584132
630,630,-0.05167714405331447
631,631,-0.20550733452480385
632,632,-0.11011353931464317
633,633,0.038712925993636446
634,634,0.14601531107700014
635,635,0.0168399590438874
636,636,0.40383032372966826
637,637,0.17054653964426428
638,638,0.11677236499684363
639,639,-0.04433166847915047
640,640,0.1595800123718004
641,641,-0.017358522158242528
642,642,0.3359920091542269
643,643,0.29469658551233135
644,644,-0.25562137088719655
645,645,-0.14725442243982623
646,646,0.2987880311159969
647,647,0.22576843491239473
648,648,0.18073293964670978
649,649,0.1022437187824713
650,650,0.09555934813354497
651,651,0.35597845671090694
652,652,-0.3774413401467255
653,653,-0.4053570511345187
654,654,0.04896244867698881
655,655,0.3452334024262973
656,656,0.2237630653967072
657,657,0.300692321813101
658,658,0.15440244504869127
659,659,0.3719493452735037
660,660,0.1412458230789176
661,661,0.06884988591710996
662,662,0.3118336045944673
663,663,-0.3712582877444552
664,664,0.03805258527095328
665,665,0.30407610803949975
666,666,-0.3977363555521718
667,667,-0.06274637106557765
668,668,0.406301984384178
669,669,-0.4230625618162472
670,670,-0.28327336802747183
671,671,-0.18613467365635872
672,672,0.0719625766246824
673,673,-0.39484363823791796
674,674,0.06386118114984816
675,675,-0.39247015146615954
676,676,-0.20634258153642113
677,677,-0.032048095847587034
678,678,-0.3171262967315128
679,679,-0.06133159362636776
680,680,-0.1693081838105577
681,681,-0.08303017176469095
682,682,-0.22875558381078542
683,683,0.42444067054620704
684,684,-0.20320253418794823
685,685,0.15589463935723433
686,686,-0.18555349396469872
687,687,0.5160821768359589
688,688,0.11174167701164832
689,689,0.2844622051831123
690,690,0.5943721228323698
691,691,-0.45069028028384656
692,692,-0.20916112013101587
693,693,-0.2029991211295139
694,694,-0.43697789510469054
695,695,-0.1234235981680584
696,696,-0.16648543313831005
697,697,0.3268962983115562
698,698,0.14572649437124868
699,699,-0.13596371685604136
700,700,-0.08261990646963341
701,701,-0.05635723085064403
702,702,0.26648943712829365
703,703,0.4843541579325217
704,704,-0.1291341858175771
705,705,-0.06183288927986302
706,706,0.043188891195608516
707,707,-0.15724688085153435
708,708,0.31723778356945875
709,709,0.20817805510672138
710,710,-0.2323981264968139
711,711,-0.14682172923563613
712,712,-0.5377952945132869
713,713,0.2803478408497845
714,714,-0.2557925976769888
715,715,-0.19229240936720537
716,716,-0.10704709135259914
717,717,0.027956190637070662
718,718,-0.28935168041215187
719,719,-0.11231669166775851
720,720,0.36416944218114905
721,721,0.2185470688117832
722,722,0.5240165883169929
723,723,-0.0832711057203083
724,724,-0.47801169041699426
725,725,0.3454187777078371
726,726,0.34326602893976527
727,727,-0.3341012169672849
728,728,-0.1770364003654188
729,729,-0.3322980701109089
730,730,0.07036486609143902
731,731,-0.09144889304610153
732,732,0.21237099307980048
733,733,0.24737395196883025
734,734,0.3356671454716062
735,735,-0.06368996653316097
736,736,-0.12531614106594763
737,737,-0.2804947217269914
738,738,0.2474255334492231
739,739,0.4312638634608647
740,740,-0.07823343792507403
741,741,-0.30600038592105033
742,742,-0.20601581478072303
743,743,-0.2600885067775864
744,744,-0.3551646356083269
745,745,0.4242030114615206
746,746,-0.2938282767514675
747,747,0.3287437637046856
748,748,0.29034334516588695
749,749,0.4553040932527368
750,750,-0.2118214417749767
751,751,-0.4934689242984417
752,752,-0.15750980861153185
753,753,-0.5801571004372258
754,754,0.007170063155914485
755,755,0.1660570614727294
756,756,-0.5050592199369496
757,757,0.08390485469953084
758,758,-0.32441787875784706
759,759,-0.49697647604787254
760,760,0.2891218555202562
761,761,0.18749814794867747
762,762,-0.27474962109989987
763,763,0.07360572795930141
764,764,-0.597755576232837
765,765,0.1524971670825175
766,766,0.30317523561691184
767,767,-0.09394650962870221
768,768,-0.293827784712282
769,769,0.0408149632384797
770,770,-0.0060796853127943395
771,771,0.26235553543021484
772,772,-0.13397951220271734
773,773,-0.0628717184989406
774,774,-0.5248274857161995
775,775,0.4569424903571496
776,776,-0.08474874546547638
777,777,0.4826494591769793
778,778,0.417353575701103
779,779,0.11415713581468734
780,780,0.45086921004242025
781,781,0.11112150076489309
782,782,-0.3773472417309366
783,783,-0.29411772062649594
784,784,-0.030004157682108793
785,785,0.04046149265819872
786,786,0.5432279102761216
787,787,-0.33093472259000134
788,788,-0.13491739281074203
789,789,-0.30642756841756624
790,790,0.10736356048095895
791,791,-0.46168456835229316
792,792,0.05421484307152209
793,793,-0.4196775751886475
794,794,0.06582116327788395
795,795,0.16847849592115247
796,796,0.17830156757506327
797,797,-0.25099801806081573
798,798,0.03233868161202025
799,799,0.4295221353213189
800,800,0.2362246140871114
801,801,-0.0996773395105493
802,802,0.3683760410609138
803,803,-0.2545736603950141
804,804,0.021068209709729585
805,805,0.1578482859711243
806,806,-0.10536227206923711
807,807,-0.19591755000886313
808,808,0.2624374004872722
809,809,-0.2587656771247265
810,810,0.008064370239141689
811,811,0.2296312247326146
812,812,0.3209224095676102
813,813,0.37728399756344866
814,814,0.00025156003266662495
815,815,-0.21548570379190046
816,816,-0.32072958605101476
817,817,-0.2923409113020077
818,818,0.13940556663761575
819,819,-0.3019146589917793
820,820,0.09604175031057771
821,821,0.13719120575245944
822,822,-0.04927085363507772
823,823,-0.30427733903933624
824,824,-0.24959370384542998
825,825,0.18934928026356165
826,826,0.07979716902916531
827,827,-0.26684801268603014
828,828,0.45280852757349205
829,829,-0.5174754466005004
830,830,0.06991281188407336
831,831,-0.49087952929474965
832,832,0.3494461096711422
833,833,0.5314886309389756
834,834,-0.4016926994599077
835,835,-0.05684243061637226
836,836,-0.4911215318320339
837,837,0.05736153461960109
838,838,-0.16501848007955897
839,839,-0.2433464275863621
840,840,-0.3199727051264722
841,841,-0.3862318120137252
842,842,0.29616789303356683
843,843,-0.10562105246171957
844,844,-0.21389767202966092
845,845,-0.2609682849562823
846,846,0.11108492142494712
847,847,0.21015379940853066
848,848,0.1236431866043753
849,849,0.05175449561665508
850,850,0.07116663914931251
851,851,0.028250696090719403
852,852,-0.5169746514103025
853,853,-0.00226933265886903
854,854,0.1806687354538024
855,855,0.31341292226736045
856,856,-0.309815061447894
857,857,-0.1809089173544698
858,858,-0.21493784091095575
859,859,-0.27161932405789846
860,860,0.11582815373604177
861,861,0.3145179192014738
862,862,-0.362161284230772
863,863,0.2163063907190157
864,864,0.41112876204897586
865,865,0.17185899607190552
866,866,0.13895089805780894
867,867,0.2687308109177316
868,868,0.01112025086117169
869,869,-0.11139089008920676
870,870,-0.19011599577934415
871,871,-0.4918186121908945
872,872,0.08743417249094523
873,873,-0.45369152899874227
874,874,-0.338349122086654
875,875,-0.1376345806757075
876,876,0.19401175984113622
877,877,0.05644470224544374
878,878,-0.06563606162300761
879,879,-0.40501305885561245
880,880,-0.2598853575660143
881,881,0.1332574483226766
882,882,-0.23129690417797283
883,883,-0.26559684461992494
884,884,-0.06725600574409829
885,885,-0.32526839145944686
886,886,-0.29711932662233953
887,887,-0.3398625044481605
888,888,0.32029314745661125
889,889,0.002643728880931383
890,890,-0.14005317347694826
891,891,-0.12364289915983769
892,892,0.3975736510739436
893,893,0.2687970466646921
894,894,0.05829641087289138
895,895,-0.48533525627790053
896,896,-0.008808335382483918
897,897,-0.024395861013037153
898,898,0.14217012295456777
899,899,0.3548911479055144
900,900,-0.29139057903349275
901,901,-0.22862568492448396
902,902,-0.2002060410845087
903,903,0.16312798406107465
904,904,-0.08005741371515182
905,905,0.14634668229253173
906,906,0.41183896438245443
907,907,0.30721071341466316
908,908,0.16039481631362654
909,909,-0.008421784220545032
910,910,0.006859095374784735
911,911,-0.031641381013506435
912,912,0.49357938069152557
913,913,0.3739980667621428
914,914,0.0017730028230409395
915,915,-0.48223218561931047
916,916,-0.08290072327602871
917,917,0.46559596311029966
918,918,-0.16206149345828144
919,919,-0.24615918887846971
920,920,-0.329101253345596
921,921,-0.30262920207796024
922,922,0.1276674996543939
923,923,-0.049367615481646476
924,924,0.18371801501902982
925,925,0.14085797969878855
926,926,0.2620233323320744
927,927,-0.09546923104235955
928,928,0.035722382892429246
929,929,0.1271129403296768
930,930,0.5356310533178251
931,931,-0.011550857445355668
932,932,0.14327131717372185
933,933,0.3774944253008075
934,934,0.5225830894759833
935,935,0.1923451494045749
936,936,-0.11031894803556029
937,937,-0.23476809986134878
938,938,-0.09787425422345095
939,939,-0.31098720561942467
940,940,-0.31759632384785236
941,941,-0.10732049364588012
942,942,0.07121138974137346
943,943,0.37304208193450056
944,944,-0.1314545758241874
945,945,0.2020125891742276
946,946,-0.15857263283545472
947,947,-0.22495948524230522
948,948,0.18029381046582452
949,949,-0.22911901562525958
950,950,0.09568159952313258
951,951,0.05700254707017225
952,952,0.37619808173682373
953,953,-0.31553439098952285
954,954,-0.276455948788561
955,955,-0.08914331040528048
956,956,-0.15832642426357849
957,957,-0.20747868151653842
958,958,0.030727809641082605
959,959,-0.2966464492948605
960,960,0.12097716244445904
961,961,0.272490900862908
962,962,0.48238047582041177
963,963,0.0006062236106772638
964,964,-0.2836863514948277
965,965,0.015376380604415088
966,966,0.5510467492470216
967,967,-0.24401239397450997
968,968,0.08431408983107236
969,969,-0.08925850322987648
970,970,-0.18582229088304877
971,971,-0.36020368764474636
972,972,0.274511574547432
973,973,0.3859775041327933
974,974,0.11547999537506454
975,975,-0.1459742142947137
976,976,0.06635087312452871
977,977,-0.18127990233476016
978,978,-0.41610317276797715
979,979,-0.4183263798162436
980,980,-0.07287749081412244
981,981,0.18719579347155835
982,982,-0.4134430105506139
983,983,-0.33585286843480455
984,984,-0.055635347761456844
985,985,0.07116576311841703
986,986,0.1276890968009732
987,987,-0.07348046569270433
988,988,-0.3826225024122361
989,989,-0.024417775650372037
990,990,0.07183258545414285
991,991,-0.410179763064048
992,992,-0.2167484679220457
993,993,0.14771542862021064
994,994,0.34680966839587235
995,995,-0.27881908914460596
996,996,-0.29469378428685955
997,997,0.12501675142553711
998,998,0.2904824672852389
999,999,0.1551343301356345
1000,1000,-0.007522265500406272
