,index,phi
0,0,-0.029220792999010668
1,1,0.45518351211618097
2,2,0.6029653983090011
3,3,0.050323625652782526
4,4,-0.34180375592555406
5,5,-0.0948590187844008
6,6,-0.15674824236565169
7,7,0.21285701056676937
8,8,0.4276761655323685
9,9,-0.2041908059540792
10,10,-0.19600497742338813
11,11,0.09650283303425528
12,12,0.39622590187075274
13,13,-0.5150197245296452
14,14,-0.5700831093757568
15,15,-0.19851379385305165
16,16,-0.11609999460365332
17,17,0.4123265693493501
18,18,0.10009628839274794
19,19,-0.11957660105193738
20,20,-0.3579114349640251
21,21,-0.5259036656987027
22,22,0.028911503749011417
23,23,0.3958713536715092
24,24,0.056804955724963885
25,25,-0.5011075240071398
26,26,0.3442204022625408
27,27,0.6026568027462443
28,28,0.21354343597814038
29,29,0.47534530313426754
30,30,0.5522763921085021
31,31,0.2085749018034828
32,32,-0.2680083519526627
33,33,-0.4108011184699044
34,34,-0.2178641693252889
35,35,-0.16684497174545457
36,36,0.5195741034112147
37,37,-0.18884816191863985
38,38,-0.2585885061721569
39,39,0.5240339899098745
40,40,-0.04585984083376614
41,41,-0.14884002980356145
42,42,-0.03330619027145228
43,43,0.5716112632926819
44,44,0.3216015052262968
45,45,-0.5894666533685861
46,46,0.6068098579306727
47,47,0.17271694286679953
48,48,0.20362574149514104
49,49,0.25955113926886936
50,50,-0.22558110761354458
51,51,0.026218467269688513
52,52,-0.7356450616861
53,53,-0.4111215387093444
54,54,-0.24311637637377675
55,55,-0.5575455984146677
56,56,0.6657477501631786
57,57,0.2230850366272433
58,58,0.167516990825623
59,59,0.2194565246625925
60,60,0.4428151350524004
61,61,0.24289374782669473
62,62,0.20070504628444358
63,63,-0.16693736393461567
64,64,-0.3902310994311664
65,65,0.6901524104742256
66,66,0.6159603225264624
67,67,0.18154337062468828
68,68,0.006147502720054901
69,69,-0.020975760490557813
70,70,0.5723558086417039
71,71,0.45333787669534054
72,72,-0.12487740167086354
73,73,-0.06887549818540882
74,74,0.16922059036681225
75,75,0.39020320367579736
76,76,-0.5031856545723017
77,77,-0.5762259900494009
78,78,0.23890361463126208
79,79,-0.36574211410077473
80,80,0.2466746574780033
81,81,0.6313875600863392
82,82,0.2107912541609078
83,83,-0.020127842703338148
84,84,-0.41110152214967466
85,85,-0.3865065574148009
86,86,-0.4112117177071227
87,87,0.4953146264032804
88,88,0.5566525048744443
89,89,-0.4417903718822157
90,90,-0.23462819351748632
91,91,-0.033443462061650386
92,92,-0.2523031050221451
93,93,-0.3724228814614959
94,94,-0.37105027267811247
95,95,-0.1907743782810143
96,96,0.2506446055626619
97,97,-0.4112985599567841
98,98,0.23665139813098168
99,99,-0.7723673061694755
100,100,-0.3224563733009157
101,101,0.04681661233503206
102,102,-0.5425234093927938
103,103,0.18932909107718077
104,104,0.16214759436170623
105,105,0.4171971080734047
106,106,0.33056741004672013
107,107,0.6207931236689155
108,108,0.13408413524686114
109,109,-0.3267830873487389
110,110,0.22159120298767995
111,111,-0.15313959353009302
112,112,0.19054149985883528
113,113,0.05940537762176556
114,114,-0.10766129880016893
115,115,-0.21349206541080532
116,116,0.9075332029887268
117,117,0.2513943727948997
118,118,-0.9711046275578058
119,119,0.39289692844725216
120,120,-0.6711196852709649
121,121,0.14763609151370097
122,122,0.24183869112681391
123,123,-0.34564194628403777
124,124,-0.5568934396597726
125,125,-0.22305475951761777
126,126,-0.37031715902047346
127,127,-0.37754309418175036
128,128,-0.16829013704138415
129,129,-0.1508941561788746
130,130,-0.2950587661726193
131,131,0.35514895436161925
132,132,-0.19005471658654857
133,133,0.08254892634901675
134,134,-0.6845280366388461
135,135,-0.22106986913034044
136,136,-0.2905431718275077
137,137,-0.3042111415265566
138,138,-0.10533928304895708
139,139,0.4879854593932351
140,140,0.10028714327186108
141,141,0.19997355155255808
142,142,-0.31935183297274383
143,143,0.27720542460586556
144,144,0.1694305058241416
145,145,-0.2522573754933351
146,146,-0.3965145093393095
147,147,-0.10551041447200436
148,148,0.37251087440857455
149,149,0.2648378886702481
150,150,-0.201090698642246
151,151,-0.5327162782559574
152,152,-0.30430790783961004
153,153,0.026447884922309005
154,154,-0.6252166872675308
155,155,-0.12756284761621922
156,156,0.04802395797215745
157,157,-0.41545288826692295
158,158,0.6125313418834724
159,159,0.4189430055978654
160,160,0.21080262336456554
161,161,0.44457998082988576
162,162,0.07893037676895619
163,163,0.23852996926175243
164,164,0.21268298248190434
165,165,-0.410749991771251
166,166,0.6995696131177837
167,167,0.27772270029600293
168,168,0.15379155358078284
169,169,0.4315545024535258
170,170,-0.4093103996010926
171,171,-0.228363071423968
172,172,-0.17805494525433668
173,173,0.6061160538702003
174,174,0.13637438138190552
175,175,0.08880096788439104
176,176,0.43312825095689467
177,177,-0.4549522289707026
178,178,-0.4575399263046261
179,179,0.42062094987132104
180,180,0.5232898997896009
181,181,-0.2663727219830704
182,182,-0.008113549741565444
183,183,-0.6022286186257747
184,184,-0.5005157515062604
185,185,0.008340200094361448
186,186,-0.4720084163031662
187,187,0.4402539879654092
188,188,-0.06851337986488393
189,189,0.26741996871269963
190,190,-0.4840491100830309
191,191,0.16232840178185795
192,192,-0.8600429504442069
193,193,-0.06560687262657745
194,194,-0.3647025814329833
195,195,-0.47244039969718943
196,196,0.5559691004359816
197,197,-0.0347202591369666
198,198,0.37952317561975824
199,199,-0.6991318016640375
200,200,-0.11517243686900522
201,201,0.5054800414634592
202,202,-0.2599041537053109
203,203,0.3956114476064911
204,204,-0.5071407454215707
205,205,-0.20668990608887375
206,206,-0.29244209455324677
207,207,-0.37564989375238217
208,208,-0.34876911310634884
209,209,-0.3124645507950721
210,210,-0.6186917505004217
211,211,0.532027185781158
212,212,0.06470318267959864
213,213,0.3818542871470415
214,214,0.25934596688962297
215,215,0.11780778146310232
216,216,0.05050242766084174
217,217,0.439131137410901
218,218,0.3734197375980764
219,219,-0.47276024219178275
220,220,-0.634227314175944
221,221,-0.05303135008107588
222,222,0.1828374397804154
223,223,-0.3866506487319102
224,224,0.7226305897965345
225,225,-0.32951998046643316
226,226,-0.7348436048617968
227,227,-0.09303196487172907
228,228,0.13905193192754564
229,229,0.16444967293613733
230,230,0.4647690849381127
231,231,-0.4674845266306595
232,232,-0.6228280407340582
233,233,-0.20668514999095505
234,234,0.12970532474366447
235,235,-0.5427736996408892
236,236,0.8480856120834215
237,237,0.17670871848730155
238,238,0.7068296012503602
239,239,-0.51760685986468
240,240,0.7175592762280685
241,241,0.26232776411023123
242,242,0.28727101241938086
243,243,-0.394344996615566
244,244,-0.6550454317976732
245,245,0.5182190958633694
246,246,0.5486174665606999
247,247,-0.440942871455644
248,248,-0.07594322630567749
249,249,0.49812442367746257
250,250,-0.4847952624333755
251,251,0.4513522778890885
252,252,-0.7739385293013404
253,253,-0.4130277650642798
254,254,-0.18199676342235505
255,255,0.5253019286236755
256,256,0.18224453008593902
257,257,-0.4452522808894292
258,258,-0.42639563088103094
259,259,0.44371854738939676
260,260,0.3692782225120078
261,261,-0.8510604427841448
262,262,0.6186894384854339
263,263,0.42449652562714413
264,264,-0.10495014385495686
265,265,0.2550645654518601
266,266,0.40892196166375666
267,267,-0.24880167660495392
268,268,0.06488038206758658
269,269,-0.7241014573723209
270,270,0.7284397107736023
271,271,0.6435597383330411
272,272,-0.06576346340638702
273,273,-0.29394150421500437
274,274,-0.34461599138878823
275,275,0.3762038881002216
276,276,-0.43234866323900334
277,277,0.05346201394472998
278,278,-0.3985522018419809
279,279,-0.686342008304447
280,280,-0.3083134577838773
281,281,-0.6650680926169322
282,282,0.7146267576818595
283,283,-0.25450479161542783
284,284,0.7293519243785049
285,285,-0.09849615230239335
286,286,-0.07204388957149463
287,287,0.24081870034738848
288,288,-0.2299325803037641
289,289,-0.1412915841293685
290,290,-0.0237644084299993
291,291,-0.04777665410416029
292,292,0.3188755164881624
293,293,-0.7999636019694253
294,294,-0.24952788776367257
295,295,0.7455833726183954
296,296,-0.924043581155412
297,297,0.09693096702494841
298,298,0.0403098839112695
299,299,-0.31668735895033573
300,300,-0.26385513623838036
301,301,0.2912241845033276
302,302,0.900546350778203
303,303,0.38003150390100754
304,304,0.3011639099668983
305,305,0.6729109531138651
306,306,-0.478389291338198
307,307,-0.08913271659364631
308,308,-0.47472260029643987
309,309,-0.3800860587960464
310,310,-0.3756304492086864
311,311,0.3142413871171229
312,312,-0.8307047354859929
313,313,0.5674067438501945
314,314,-0.15744179455845025
315,315,0.29982317300163697
316,316,-0.8152710187276954
317,317,-0.6011219569784013
318,318,-0.38580009274923344
319,319,0.5529930236692285
320,320,-0.13022495845854892
321,321,-0.7956755164347824
322,322,0.11259364969392435
323,323,-0.2781439289118961
324,324,-0.09985155704355471
325,325,0.16404000516167472
326,326,-0.4183910032051223
327,327,0.31513827653198173
328,328,0.23516184005917037
329,329,0.3733443657227573
330,330,-0.18242203081277344
331,331,-0.06016860996599134
332,332,-0.6314144879526105
333,333,-0.17007156526555203
334,334,0.12368988010622128
335,335,0.2369038030768458
336,336,0.5035530863536535
337,337,-0.11985514441122203
338,338,-0.4371519434399094
339,339,-0.2568869930191243
340,340,0.2572340880117273
341,341,0.34742868740608657
342,342,-0.228904944900489
343,343,0.6481965585393603
344,344,0.10979658163209728
345,345,0.3929842343676149
346,346,0.21405383926537885
