t (us),H_x (2pi MHz),H_z (2pi MHz)
0.000928411051693534,80.0,0.0
0.0008333333333333334,0.0,150.0
0.0016668342308313732,-80.0,0.0
0.0008333333333333334,0.0,150.0
0.0006531176790931232,-80.0,0.0
0.0008333333333333334,0.0,150.0
0.0001937742235550376,-80.0,0.0
0.0008333333333333334,0.0,150.0
0.0038597839541780715,-80.0,0.0
0.0008333333333333334,0.0,150.0
0.0015038329571970396,-80.0,0.0
0.0008333333333333334,0.0,150.0
0.0013111100874534343,80.0,0.0
0.0008333333333333334,0.0,150.0
0.0016047582259241186,-80.0,0.0
0.0008333333333333334,0.0,150.0
0.0025405652455634882,-80.0,0.0
0.0008333333333333334,0.0,150.0
0.001584857272265503,-80.0,0.0
0.0008333333333333334,0.0,150.0
0.0017511316736145153,80.0,0.0
0.0008333333333333334,0.0,150.0
0.001096657284122385,80.0,0.0
0.0008333333333333334,0.0,150.0
0.0003049945004846097,80.0,0.0
0.0008333333333333334,0.0,150.0
0.0006354767992715833,-80.0,0.0
0.0008333333333333334,0.0,150.0
0.0037065595860649504,-80.0,0.0
0.0008333333333333334,0.0,150.0
0.0008743350153084231,80.0,0.0
0.0008333333333333334,0.0,150.0
0.0011248472724233046,80.0,0.0
0.0008333333333333334,0.0,150.0
0.0017357680426200314,-80.0,0.0
0.0008333333333333334,0.0,150.0
0.0014651450190659577,-80.0,0.0
0.0008333333333333334,0.0,150.0
0.0022293656328967546,80.0,0.0
0.0008333333333333334,0.0,150.0
0.00016137933494380122,-80.0,0.0
0.0008333333333333334,0.0,150.0
0.000227110077253348,-80.0,0.0
0.0008333333333333334,0.0,150.0
0.001463708017925875,-80.0,0.0
0.0008333333333333334,0.0,150.0
0.0015502971133440596,-80.0,0.0
0.0008333333333333334,0.0,150.0
0.0005029036497721221,80.0,0.0
0.0008333333333333334,0.0,150.0
0.0027989806604512262,-80.0,0.0
0.0008333333333333334,0.0,150.0
0.0037676670393862067,-80.0,0.0
0.0008333333333333334,0.0,150.0
0.001189172009600691,80.0,0.0
0.0008333333333333334,0.0,150.0
0.000653504629596812,-80.0,0.0
0.0008333333333333334,0.0,150.0
0.0028970988930787115,80.0,0.0
0.0008333333333333334,0.0,150.0
0.0019096860964936218,80.0,0.0
