t (us),H_x (2pi MHz),H_z (2pi MHz)
0.0018805281607740176,-80.0,0.0
0.00125,0.0,100.0
0.0003708067269450722,80.0,0.0
0.00125,0.0,100.0
0.0012129024428251156,80.0,0.0
0.00125,0.0,100.0
0.0012979334374477703,-80.0,0.0
0.00125,0.0,100.0
0.0018214864694616165,-80.0,0.0
0.00125,0.0,100.0
0.0019357705073118976,-80.0,0.0
0.00125,0.0,100.0
0.0009084278692870309,-80.0,0.0
0.00125,0.0,100.0
0.00030590111548521,-80.0,0.0
0.00125,0.0,100.0
0.0028560036767937276,-80.0,0.0
0.00125,0.0,100.0
0.0031278221937386416,-80.0,0.0
0.00125,0.0,100.0
0.0011057147943207995,-80.0,0.0
0.00125,0.0,100.0
0.002156425095279475,-80.0,0.0
0.00125,0.0,100.0
0.00419317096122795,-80.0,0.0
0.00125,0.0,100.0
0.0013462067550935688,-80.0,0.0
0.00125,0.0,100.0
0.0035204678776819885,-80.0,0.0
0.00125,0.0,100.0
0.0038537908646859124,-80.0,0.0
0.00125,0.0,100.0
0.0036846254345362286,-80.0,0.0
0.00125,0.0,100.0
0.002150737986673383,-80.0,0.0
0.00125,0.0,100.0
0.0042560968577186565,-80.0,0.0
0.00125,0.0,100.0
0.0034228848130078526,-80.0,0.0
0.00125,0.0,100.0
0.0038373670455083444,-80.0,0.0
0.00125,0.0,100.0
0.0016058227411947237,-80.0,0.0
0.00125,0.0,100.0
0.004681953698640221,-80.0,0.0
0.00125,0.0,100.0
0.0018548953697726828,-80.0,0.0
0.00125,0.0,100.0
0.0007421779272447196,80.0,0.0
0.00125,0.0,100.0
0.001795761819431075,-80.0,0.0
0.00125,0.0,100.0
0.0022446122928632133,-80.0,0.0
0.00125,0.0,100.0
0.0004884998697718547,-80.0,0.0
0.00125,0.0,100.0
0.0016377357458125126,80.0,0.0
0.00125,0.0,100.0
0.0003887013368012951,-80.0,0.0
0.00125,0.0,100.0
0.0019867338994743267,-80.0,0.0
