t (us),H_x (2pi MHz),H_z (2pi MHz)
0.0002867244439893296,-80.0,0.0
0.00125,0.0,100.0
0.0012455314605624545,80.0,0.0
0.00125,0.0,100.0
6.0516969033067474e-05,80.0,0.0
0.00125,0.0,100.0
0.0015896345073121239,80.0,0.0
0.00125,0.0,100.0
0.0001680095625007783,80.0,0.0
0.00125,0.0,100.0
0.00048224576276779317,80.0,0.0
0.00125,0.0,100.0
0.006618814915430338,80.0,0.0
0.00125,0.0,100.0
0.006862787803739799,-80.0,0.0
0.00125,0.0,100.0
3.739687193423833e-05,80.0,0.0
0.00125,0.0,100.0
0.0007196032764267671,80.0,0.0
0.00125,0.0,100.0
0.0020308930283437993,-80.0,0.0
0.00125,0.0,100.0
0.0022490649658715597,80.0,0.0
0.00125,0.0,100.0
0.001375292274837512,-80.0,0.0
0.00125,0.0,100.0
0.005076400692058404,-80.0,0.0
0.00125,0.0,100.0
0.0011865873811609906,-80.0,0.0
0.00125,0.0,100.0
0.0010179094861174052,80.0,0.0
0.00125,0.0,100.0
0.00034982817885555114,80.0,0.0
0.00125,0.0,100.0
0.0016882993271041052,80.0,0.0
0.00125,0.0,100.0
0.001508717538921241,-80.0,0.0
0.00125,0.0,100.0
0.0010159448891596027,-80.0,0.0
0.00125,0.0,100.0
0.005147128109307937,-80.0,0.0
0.00125,0.0,100.0
0.00010215752335946557,80.0,0.0
0.00125,0.0,100.0
0.0008682882982351456,-80.0,0.0
0.00125,0.0,100.0
0.00037206931832229684,-80.0,0.0
0.00125,0.0,100.0
0.002784273118071237,80.0,0.0
0.00125,0.0,100.0
0.0004713384866754551,-80.0,0.0
0.00125,0.0,100.0
0.006621011441205239,80.0,0.0
0.00125,0.0,100.0
0.0011138835978397633,80.0,0.0
0.00125,0.0,100.0
0.0008608775865507804,80.0,0.0
0.00125,0.0,100.0
0.00043698140727273086,80.0,0.0
0.00125,0.0,100.0
0.0004011820136455172,80.0,0.0
