t (us),H_x (2pi MHz),H_z (2pi MHz)
0.0020422009780876283,-80.0,0.0
0.00125,0.0,100.0
0.0005525063623652462,-80.0,0.0
0.00125,0.0,100.0
0.0016347992227509957,80.0,0.0
0.00125,0.0,100.0
0.0010848367619791317,-80.0,0.0
0.00125,0.0,100.0
0.0034155832551302687,-80.0,0.0
0.00125,0.0,100.0
0.0006958884767904618,80.0,0.0
0.00125,0.0,100.0
0.0015704500524121158,-80.0,0.0
0.00125,0.0,100.0
0.0035472349576886933,-80.0,0.0
0.00125,0.0,100.0
0.0012333474918579303,80.0,0.0
0.00125,0.0,100.0
0.0006727355887626607,-80.0,0.0
0.00125,0.0,100.0
0.001285227879435325,-80.0,0.0
0.00125,0.0,100.0
0.0005177758714897683,80.0,0.0
0.00125,0.0,100.0
0.0009744440963278871,-80.0,0.0
0.00125,0.0,100.0
0.0006732574299951293,-80.0,0.0
0.00125,0.0,100.0
0.00024570532553845154,80.0,0.0
0.00125,0.0,100.0
2.667596908424764e-05,-80.0,0.0
0.00125,0.0,100.0
0.000656124519371063,-80.0,0.0
0.00125,0.0,100.0
0.0004921048128269876,-80.0,0.0
0.00125,0.0,100.0
0.0006302340025410158,80.0,0.0
0.00125,0.0,100.0
0.0003777490249836258,80.0,0.0
0.00125,0.0,100.0
0.00018999110660364172,-80.0,0.0
0.00125,0.0,100.0
0.0003330217739461581,-80.0,0.0
0.00125,0.0,100.0
3.082348065916493e-05,-80.0,0.0
0.00125,0.0,100.0
0.0004433936697501423,-80.0,0.0
0.00125,0.0,100.0
0.00018523154822067258,80.0,0.0
0.00125,0.0,100.0
0.0002593451140232968,-80.0,0.0
0.00125,0.0,100.0
0.00660912606085612,-80.0,0.0
0.00125,0.0,100.0
0.0044710386449931805,-80.0,0.0
0.00125,0.0,100.0
0.0033454318424903655,-80.0,0.0
0.00125,0.0,100.0
0.005023860263855054,-80.0,0.0
0.00125,0.0,100.0
0.003953557410309616,-80.0,0.0
0.00125,0.0,100.0
0.004696250413392952,-80.0,0.0
0.00125,0.0,100.0
0.0009468786988646623,-80.0,0.0
0.00125,0.0,100.0
0.0043764453968222015,-80.0,0.0
0.00125,0.0,100.0
0.0038100636220093085,-80.0,0.0
0.00125,0.0,100.0
0.0023572762051030033,80.0,0.0
0.00125,0.0,100.0
0.003103992592166364,-80.0,0.0
0.00125,0.0,100.0
0.004858102769227812,-80.0,0.0
0.00125,0.0,100.0
0.002579550940328555,-80.0,0.0
0.00125,0.0,100.0
0.002001444675701445,80.0,0.0
0.00125,0.0,100.0
0.0007563718948125078,-80.0,0.0
0.00125,0.0,100.0
0.0006471427279446109,-80.0,0.0
0.00125,0.0,100.0
0.00011812382884756965,-80.0,0.0
0.00125,0.0,100.0
0.0007941253196897458,80.0,0.0
0.00125,0.0,100.0
1.00302098806479e-05,-80.0,0.0
0.00125,0.0,100.0
0.0010924885913241953,-80.0,0.0
0.00125,0.0,100.0
0.0002877895411985802,-80.0,0.0
0.00125,0.0,100.0
7.3069990522478e-05,-80.0,0.0
0.00125,0.0,100.0
0.0007556308444965073,80.0,0.0
0.00125,0.0,100.0
0.0006474920437316716,-80.0,0.0
0.00125,0.0,100.0
0.0027371327116816877,-80.0,0.0
