t (us),H_x (2pi MHz),H_z (2pi MHz)
0.003742445784956718,-80.0,0.0
0.0008333333333333334,0.0,150.0
0.0028265298775851915,-80.0,0.0
0.0008333333333333334,0.0,150.0
0.0026415628165955742,80.0,0.0
0.0008333333333333334,0.0,150.0
0.0040568338373065125,-80.0,0.0
0.0008333333333333334,0.0,150.0
0.00368308824327891,-80.0,0.0
0.0008333333333333334,0.0,150.0
0.0029173410409982802,-80.0,0.0
0.0008333333333333334,0.0,150.0
0.001831415869153986,-80.0,0.0
0.0008333333333333334,0.0,150.0
0.003030174456578304,-80.0,0.0
0.0008333333333333334,0.0,150.0
0.0036466194084861514,-80.0,0.0
0.0008333333333333334,0.0,150.0
0.0023126939885683238,-80.0,0.0
0.0008333333333333334,0.0,150.0
0.0029044206139782346,-80.0,0.0
0.0008333333333333334,0.0,150.0
0.0014741296523062188,-80.0,0.0
0.0008333333333333334,0.0,150.0
0.002632495563958024,-80.0,0.0
0.0008333333333333334,0.0,150.0
0.002811002762402612,-80.0,0.0
0.0008333333333333334,0.0,150.0
0.0003724646456680335,80.0,0.0
0.0008333333333333334,0.0,150.0
0.000701736520785725,80.0,0.0
0.0008333333333333334,0.0,150.0
0.0002953367002303135,80.0,0.0
0.0008333333333333334,0.0,150.0
0.004295679185924716,-80.0,0.0
0.0008333333333333334,0.0,150.0
0.004155572322729573,-80.0,0.0
0.0008333333333333334,0.0,150.0
0.0008852739458606906,80.0,0.0
0.0008333333333333334,0.0,150.0
0.0036451602893128286,-80.0,0.0
0.0008333333333333334,0.0,150.0
0.003754713493854759,-80.0,0.0
0.0008333333333333334,0.0,150.0
0.004488853787115201,-80.0,0.0
0.0008333333333333334,0.0,150.0
8.610986099505074e-05,80.0,0.0
0.0008333333333333334,0.0,150.0
0.0029607995426149,-80.0,0.0
0.0008333333333333334,0.0,150.0
0.0036561249495169314,-80.0,0.0
0.0008333333333333334,0.0,150.0
0.0011342278079079055,-80.0,0.0
0.0008333333333333334,0.0,150.0
0.003602916621444467,-80.0,0.0
0.0008333333333333334,0.0,150.0
0.0008898654768149951,-80.0,0.0
0.0008333333333333334,0.0,150.0
0.0016467781871558024,-80.0,0.0
0.0008333333333333334,0.0,150.0
0.002224642163578469,-80.0,0.0
